Phi[deg],Theta[deg],dB(RealizedGainTotal)
25,105,-6.53868
26,105,-6.58894
27,105,-6.64089
28,105,-6.69449
29,105,-6.74973
30,105,-6.80659
31,105,-6.86503
32,105,-6.92504
33,105,-6.9866
34,105,-7.04968
35,105,-7.11429
36,105,-7.18038
37,105,-7.24796
38,105,-7.31699
39,105,-7.38746
40,105,-7.45935
41,105,-7.53263
42,105,-7.60728
43,105,-7.68328
44,105,-7.76059
45,105,-7.83917
46,105,-7.91899
47,105,-8.00001
48,105,-8.08218
49,105,-8.16543
50,105,-8.24972
51,105,-8.33497
52,105,-8.42112
53,105,-8.50807
54,105,-8.59574
55,105,-8.68404
56,105,-8.77285
57,105,-8.86207
58,105,-8.95157
59,105,-9.04122
60,105,-9.13089
61,105,-9.22041
62,105,-9.30965
63,105,-9.39842
64,105,-9.48656
65,105,-9.57388
66,105,-9.6602
67,105,-9.74532
68,105,-9.82904
69,105,-9.91114
70,105,-9.99143
71,105,-10.0697
72,105,-10.1457
73,105,-10.2192
74,105,-10.2901
75,105,-10.358
76,105,-10.4229
77,105,-10.4844
78,105,-10.5424
79,105,-10.5967
80,105,-10.6471
81,105,-10.6934
82,105,-10.7356
83,105,-10.7733
84,105,-10.8066
85,105,-10.8353
86,105,-10.8593
87,105,-10.8785
88,105,-10.893
89,105,-10.9026
90,105,-10.9073
91,105,-10.9072
92,105,-10.9023
93,105,-10.8927
94,105,-10.8783
95,105,-10.8593
96,105,-10.8358
97,105,-10.808
98,105,-10.7759
99,105,-10.7396
100,105,-10.6995
101,105,-10.6555
102,105,-10.6079
103,105,-10.557
104,105,-10.5027
105,105,-10.4455
106,105,-10.3854
107,105,-10.3226
108,105,-10.2574
109,105,-10.1899
110,105,-10.1203
111,105,-10.0488
112,105,-9.97553
113,105,-9.90075
114,105,-9.8246
115,105,-9.74722
116,105,-9.66878
117,105,-9.58942
118,105,-9.50928
119,105,-9.42849
120,105,-9.34718
121,105,-9.26546
122,105,-9.18344
123,105,-9.10124
124,105,-9.01893
125,105,-8.93662
126,105,-8.85438
127,105,-8.7723
128,105,-8.69044
129,105,-8.60887
130,105,-8.52767
131,105,-8.44688
132,105,-8.36656
133,105,-8.28677
134,105,-8.20755
135,105,-8.12896
136,105,-8.05105
137,105,-7.97385
138,105,-7.89742
139,105,-7.8218
140,105,-7.74703
141,105,-7.67317
142,105,-7.60025
143,105,-7.52834
144,105,-7.45746
145,105,-7.38768
146,105,-7.31905
147,105,-7.25161
148,105,-7.18542
149,105,-7.12054
150,105,-7.05703
151,105,-6.99493
152,105,-6.93432
153,105,-6.87524
154,105,-6.81776
155,105,-6.76195
156,105,-6.70785
157,105,-6.65555
158,105,-6.60508
159,105,-6.55653
160,105,-6.50994
161,105,-6.46537
162,105,-6.42289
163,105,-6.38256
164,105,-6.34442
165,105,-6.30853
166,105,-6.27495
167,105,-6.24371
168,105,-6.21488
169,105,-6.18848
170,105,-6.16458
171,105,-6.14319
172,105,-6.12436
173,105,-6.10813
174,105,-6.09452
175,105,-6.08355
176,105,-6.07526
177,105,-6.06966
178,105,-6.06676
179,105,-6.06659
180,105,-6.06916
-180,106,-6.27274
-179,106,-6.27742
-178,106,-6.28478
-177,106,-6.29481
-176,106,-6.30751
-175,106,-6.3229
-174,106,-6.34096
-173,106,-6.36168
-172,106,-6.38506
-171,106,-6.41109
-170,106,-6.43975
-169,106,-6.47103
-168,106,-6.50492
-167,106,-6.54139
-166,106,-6.58043
-165,106,-6.62203
-164,106,-6.66615
-163,106,-6.71278
-162,106,-6.7619
-161,106,-6.81349
-160,106,-6.86751
-159,106,-6.92395
-158,106,-6.98279
-157,106,-7.04399
-156,106,-7.10754
-155,106,-7.17342
-154,106,-7.2416
-153,106,-7.31205
-152,106,-7.38475
-151,106,-7.45969
-150,106,-7.53683
-149,106,-7.61615
-148,106,-7.69763
-147,106,-7.78125
-146,106,-7.86698
-145,106,-7.95479
-144,106,-8.04467
-143,106,-8.13659
-142,106,-8.23051
-141,106,-8.32641
-140,106,-8.42427
-139,106,-8.52403
-138,106,-8.62568
-137,106,-8.72917
-136,106,-8.83446
-135,106,-8.94151
-134,106,-9.05026
-133,106,-9.16066
-132,106,-9.27264
-131,106,-9.38615
-130,106,-9.50111
-129,106,-9.61742
-128,106,-9.73502
-127,106,-9.85379
-126,106,-9.97363
-125,106,-10.0944
-124,106,-10.216
-123,106,-10.3383
-122,106,-10.4611
-121,106,-10.5842
-120,106,-10.7076
-119,106,-10.8308
-118,106,-10.9539
-117,106,-11.0764
-116,106,-11.1983
-115,106,-11.3191
-114,106,-11.4387
-113,106,-11.5567
-112,106,-11.6728
-111,106,-11.7868
-110,106,-11.8981
-109,106,-12.0066
-108,106,-12.1117
-107,106,-12.2132
-106,106,-12.3106
-105,106,-12.4036
-104,106,-12.4918
-103,106,-12.5747
-102,106,-12.652
-101,106,-12.7233
-100,106,-12.7882
-99,106,-12.8465
-98,106,-12.8978
-97,106,-12.9419
-96,106,-12.9785
-95,106,-13.0074
-94,106,-13.0284
-93,106,-13.0415
-92,106,-13.0466
-91,106,-13.0436
-90,106,-13.0326
-89,106,-13.0137
-88,106,-12.9871
-87,106,-12.9528
-86,106,-12.9112
-85,106,-12.8624
-84,106,-12.8069
-83,106,-12.7447
-82,106,-12.6764
-81,106,-12.6023
-80,106,-12.5228
-79,106,-12.4381
-78,106,-12.3488
-77,106,-12.2552
-76,106,-12.1578
-75,106,-12.0567
-74,106,-11.9526
-73,106,-11.8456
-72,106,-11.7362
-71,106,-11.6247
-70,106,-11.5114
-69,106,-11.3966
-68,106,-11.2805
-67,106,-11.1636
-66,106,-11.0459
-65,106,-10.9277
-64,106,-10.8093
-63,106,-10.6908
-62,106,-10.5725
-61,106,-10.4544
-60,106,-10.3368
-59,106,-10.2197
-58,106,-10.1034
-57,106,-9.98784
-56,106,-9.87322
-55,106,-9.7596
-54,106,-9.64707
-53,106,-9.5357
-52,106,-9.42555
-51,106,-9.31668
-50,106,-9.20915
-49,106,-9.10298
-48,106,-8.99822
-47,106,-8.89491
-46,106,-8.79307
-45,106,-8.69273
-44,106,-8.59392
-43,106,-8.49665
-42,106,-8.40095
-41,106,-8.30684
-40,106,-8.21432
-39,106,-8.12343
-38,106,-8.03418
-37,106,-7.94659
-36,106,-7.86068
-35,106,-7.77646
-34,106,-7.69397
-33,106,-7.61322
-32,106,-7.53424
-31,106,-7.45706
-30,106,-7.38171
-29,106,-7.30821
-28,106,-7.2366
-27,106,-7.16691
-26,106,-7.09918
-25,106,-7.03344
-24,106,-6.96973
-23,106,-6.90809
-22,106,-6.84855
-21,106,-6.79116
-20,106,-6.73595
-19,106,-6.68296
-18,106,-6.63223
-17,106,-6.58379
-16,106,-6.53769
-15,106,-6.49395
-14,106,-6.45261
-13,106,-6.4137
-12,106,-6.37725
-11,106,-6.34327
-10,106,-6.3118
-9,106,-6.28285
-8,106,-6.25644
-7,106,-6.23258
-6,106,-6.21128
-5,106,-6.19255
-4,106,-6.17639
-3,106,-6.1628
-2,106,-6.15176
-1,106,-6.14328
0,106,-6.13734
1,106,-6.13393
2,106,-6.13302
3,106,-6.1346
4,106,-6.13864
5,106,-6.1451
6,106,-6.15397
7,106,-6.16521
8,106,-6.17878
9,106,-6.19465
10,106,-6.21277
11,106,-6.23312
12,106,-6.25565
13,106,-6.28031
14,106,-6.30707
15,106,-6.33589
16,106,-6.36673
17,106,-6.39954
18,106,-6.43429
19,106,-6.47094
20,106,-6.50945
21,106,-6.54978
22,106,-6.59191
23,106,-6.63579
24,106,-6.6814
25,106,-6.7287
26,106,-6.77768
27,106,-6.8283
28,106,-6.88055
29,106,-6.93439
30,106,-6.98981
31,106,-7.04679
32,106,-7.10531
33,106,-7.16535
34,106,-7.22691
35,106,-7.28995
36,106,-7.35446
37,106,-7.42043
38,106,-7.48784
39,106,-7.55667
40,106,-7.6269
41,106,-7.6985
42,106,-7.77146
43,106,-7.84574
44,106,-7.92131
45,106,-7.99813
46,106,-8.07618
47,106,-8.15539
48,106,-8.23572
49,106,-8.31712
50,106,-8.39952
51,106,-8.48286
52,106,-8.56705
53,106,-8.65201
54,106,-8.73767
55,106,-8.8239
56,106,-8.91062
57,106,-8.9977
58,106,-9.08502
59,106,-9.17245
60,106,-9.25986
61,106,-9.34708
62,106,-9.43398
63,106,-9.52037
64,106,-9.6061
65,106,-9.69098
66,106,-9.77482
67,106,-9.85745
68,106,-9.93865
69,106,-10.0182
70,106,-10.096
71,106,-10.1717
72,106,-10.2452
73,106,-10.3162
74,106,-10.3846
75,106,-10.4502
76,106,-10.5126
77,106,-10.5718
78,106,-10.6276
79,106,-10.6798
80,106,-10.7281
81,106,-10.7726
82,106,-10.8129
83,106,-10.849
84,106,-10.8808
85,106,-10.9081
86,106,-10.9309
87,106,-10.9491
88,106,-10.9627
89,106,-10.9716
90,106,-10.9759
91,106,-10.9756
92,106,-10.9706
93,106,-10.961
94,106,-10.9469
95,106,-10.9285
96,106,-10.9057
97,106,-10.8787
98,106,-10.8476
99,106,-10.8126
100,106,-10.7737
101,106,-10.7313
102,106,-10.6854
103,106,-10.6362
104,106,-10.5839
105,106,-10.5287
106,106,-10.4707
107,106,-10.4101
108,106,-10.3472
109,106,-10.282
110,106,-10.2148
111,106,-10.1458
112,106,-10.0751
113,106,-10.0029
114,106,-9.92933
115,106,-9.85456
116,106,-9.77874
117,106,-9.70201
118,106,-9.62451
119,106,-9.54635
120,106,-9.46767
121,106,-9.38857
122,106,-9.30916
123,106,-9.22954
124,106,-9.14981
125,106,-9.07004
126,106,-8.99033
127,106,-8.91075
128,106,-8.83137
129,106,-8.75225
130,106,-8.67347
131,106,-8.59506
132,106,-8.51711
133,106,-8.43964
134,106,-8.36272
135,106,-8.28639
136,106,-8.21071
137,106,-8.1357
138,106,-8.06143
139,106,-7.98793
140,106,-7.91525
141,106,-7.84343
142,106,-7.77252
143,106,-7.70256
144,106,-7.63361
145,106,-7.5657
146,106,-7.4989
147,106,-7.43325
148,106,-7.36879
149,106,-7.3056
150,106,-7.24371
151,106,-7.18319
152,106,-7.1241
153,106,-7.06648
154,106,-7.01041
155,106,-6.95593
156,106,-6.90311
157,106,-6.85201
158,106,-6.80269
159,106,-6.75521
160,106,-6.70962
161,106,-6.66599
162,106,-6.62437
163,106,-6.58482
164,106,-6.54738
165,106,-6.51213
166,106,-6.4791
167,106,-6.44834
168,106,-6.4199
169,106,-6.39382
170,106,-6.37015
171,106,-6.34892
172,106,-6.33018
173,106,-6.31394
174,106,-6.30024
175,106,-6.28912
176,106,-6.28058
177,106,-6.27466
178,106,-6.27137
179,106,-6.27073
180,106,-6.27274
-180,107,-6.48098
-179,107,-6.48501
-178,107,-6.49165
-177,107,-6.50089
-176,107,-6.51274
-175,107,-6.52719
-174,107,-6.54425
-173,107,-6.56391
-172,107,-6.58615
-171,107,-6.61098
-170,107,-6.63838
-169,107,-6.66834
-168,107,-6.70084
-167,107,-6.73587
-166,107,-6.77341
-165,107,-6.81345
-164,107,-6.85596
-163,107,-6.90093
-162,107,-6.94833
-161,107,-6.99814
-160,107,-7.05035
-159,107,-7.10492
-158,107,-7.16185
-157,107,-7.2211
-156,107,-7.28265
-155,107,-7.34648
-154,107,-7.41257
-153,107,-7.4809
-152,107,-7.55144
-151,107,-7.62416
-150,107,-7.69906
-149,107,-7.7761
-148,107,-7.85526
-147,107,-7.93652
-146,107,-8.01985
-145,107,-8.10523
-144,107,-8.19263
-143,107,-8.28204
-142,107,-8.3734
-141,107,-8.46671
-140,107,-8.56193
-139,107,-8.65901
-138,107,-8.75793
-137,107,-8.85865
-136,107,-8.96111
-135,107,-9.06528
-134,107,-9.1711
-133,107,-9.2785
-132,107,-9.38744
-131,107,-9.49783
-130,107,-9.60961
-129,107,-9.72268
-128,107,-9.83695
-127,107,-9.95232
-126,107,-10.0687
-125,107,-10.1859
-124,107,-10.3039
-123,107,-10.4224
-122,107,-10.5414
-121,107,-10.6606
-120,107,-10.78
-119,107,-10.8992
-118,107,-11.018
-117,107,-11.1363
-116,107,-11.2538
-115,107,-11.3702
-114,107,-11.4853
-113,107,-11.5988
-112,107,-11.7103
-111,107,-11.8196
-110,107,-11.9263
-109,107,-12.03
-108,107,-12.1305
-107,107,-12.2273
-106,107,-12.3202
-105,107,-12.4087
-104,107,-12.4924
-103,107,-12.571
-102,107,-12.6442
-101,107,-12.7116
-100,107,-12.7729
-99,107,-12.8278
-98,107,-12.876
-97,107,-12.9172
-96,107,-12.9513
-95,107,-12.9781
-94,107,-12.9974
-93,107,-13.0091
-92,107,-13.0133
-91,107,-13.0098
-90,107,-12.9988
-89,107,-12.9802
-88,107,-12.9543
-87,107,-12.9212
-86,107,-12.8811
-85,107,-12.8343
-84,107,-12.781
-83,107,-12.7214
-82,107,-12.656
-81,107,-12.585
-80,107,-12.5089
-79,107,-12.4278
-78,107,-12.3423
-77,107,-12.2527
-76,107,-12.1592
-75,107,-12.0624
-74,107,-11.9625
-73,107,-11.8598
-72,107,-11.7547
-71,107,-11.6476
-70,107,-11.5386
-69,107,-11.4281
-68,107,-11.3164
-67,107,-11.2037
-66,107,-11.0903
-65,107,-10.9763
-64,107,-10.862
-63,107,-10.7476
-62,107,-10.6332
-61,107,-10.519
-60,107,-10.4052
-59,107,-10.2919
-58,107,-10.1793
-57,107,-10.0673
-56,107,-9.95625
-55,107,-9.8461
-54,107,-9.73697
-53,107,-9.62893
-52,107,-9.52204
-51,107,-9.41638
-50,107,-9.31198
-49,107,-9.20891
-48,107,-9.10718
-47,107,-9.00686
-46,107,-8.90795
-45,107,-8.81051
-44,107,-8.71454
-43,107,-8.62008
-42,107,-8.52715
-41,107,-8.43576
-40,107,-8.34595
-39,107,-8.25772
-38,107,-8.1711
-37,107,-8.0861
-36,107,-8.00276
-35,107,-7.92108
-34,107,-7.8411
-33,107,-7.76283
-32,107,-7.6863
-31,107,-7.61154
-30,107,-7.53857
-29,107,-7.46742
-28,107,-7.39813
-27,107,-7.33073
-26,107,-7.26525
-25,107,-7.20172
-24,107,-7.14019
-23,107,-7.08068
-22,107,-7.02323
-21,107,-6.96788
-20,107,-6.91467
-19,107,-6.86363
-18,107,-6.8148
-17,107,-6.76821
-16,107,-6.7239
-15,107,-6.68189
-14,107,-6.64223
-13,107,-6.60493
-12,107,-6.57002
-11,107,-6.53753
-10,107,-6.50747
-9,107,-6.47986
-8,107,-6.45472
-7,107,-6.43206
-6,107,-6.41189
-5,107,-6.3942
-4,107,-6.37901
-3,107,-6.3663
-2,107,-6.35608
-1,107,-6.34832
0,107,-6.34303
1,107,-6.34017
2,107,-6.33974
3,107,-6.34171
4,107,-6.34605
5,107,-6.35275
6,107,-6.36175
7,107,-6.37304
8,107,-6.38659
9,107,-6.40234
10,107,-6.42028
11,107,-6.44035
12,107,-6.46253
13,107,-6.48676
14,107,-6.51302
15,107,-6.54127
16,107,-6.57146
17,107,-6.60356
18,107,-6.63752
19,107,-6.67333
20,107,-6.71093
21,107,-6.7503
22,107,-6.7914
23,107,-6.83422
24,107,-6.87871
25,107,-6.92485
26,107,-6.97262
27,107,-7.02199
28,107,-7.07295
29,107,-7.12547
30,107,-7.17953
31,107,-7.23513
32,107,-7.29224
33,107,-7.35084
34,107,-7.41093
35,107,-7.47248
36,107,-7.53549
37,107,-7.59993
38,107,-7.66578
39,107,-7.73304
40,107,-7.80168
41,107,-7.87167
42,107,-7.943
43,107,-8.01562
44,107,-8.08952
45,107,-8.16464
46,107,-8.24096
47,107,-8.31842
48,107,-8.39697
49,107,-8.47656
50,107,-8.55712
51,107,-8.63858
52,107,-8.72086
53,107,-8.80388
54,107,-8.88755
55,107,-8.97176
56,107,-9.05641
57,107,-9.14138
58,107,-9.22656
59,107,-9.3118
60,107,-9.39697
61,107,-9.48192
62,107,-9.5665
63,107,-9.65054
64,107,-9.73388
65,107,-9.81634
66,107,-9.89774
67,107,-9.9779
68,107,-10.0566
69,107,-10.1337
70,107,-10.209
71,107,-10.2822
72,107,-10.3532
73,107,-10.4218
74,107,-10.4878
75,107,-10.5509
76,107,-10.6111
77,107,-10.668
78,107,-10.7216
79,107,-10.7717
80,107,-10.818
81,107,-10.8606
82,107,-10.8992
83,107,-10.9336
84,107,-10.9639
85,107,-10.9899
86,107,-11.0116
87,107,-11.0288
88,107,-11.0416
89,107,-11.0499
90,107,-11.0537
91,107,-11.0531
92,107,-11.0481
93,107,-11.0386
94,107,-11.0249
95,107,-11.0069
96,107,-10.9848
97,107,-10.9586
98,107,-10.9285
99,107,-10.8947
100,107,-10.8572
101,107,-10.8163
102,107,-10.772
103,107,-10.7245
104,107,-10.6741
105,107,-10.6208
106,107,-10.5649
107,107,-10.5065
108,107,-10.4458
109,107,-10.383
110,107,-10.3182
111,107,-10.2516
112,107,-10.1833
113,107,-10.1136
114,107,-10.0426
115,107,-9.97038
116,107,-9.89713
117,107,-9.82297
118,107,-9.74804
119,107,-9.67246
120,107,-9.59635
121,107,-9.5198
122,107,-9.44294
123,107,-9.36584
124,107,-9.28861
125,107,-9.21133
126,107,-9.13408
127,107,-9.05693
128,107,-8.97995
129,107,-8.9032
130,107,-8.82676
131,107,-8.75067
132,107,-8.67499
133,107,-8.59978
134,107,-8.52507
135,107,-8.45093
136,107,-8.37739
137,107,-8.30449
138,107,-8.2323
139,107,-8.16083
140,107,-8.09015
141,107,-8.0203
142,107,-7.95131
143,107,-7.88324
144,107,-7.81613
145,107,-7.75002
146,107,-7.68497
147,107,-7.62102
